"","fakeInt","IntName","long","lat","order","segment","bridgeName"
"850",TRUE,"Road to Siegfried",-75.5187662,40.71199233,NA,142,NA
"851",TRUE,"Road to Siegfried",-75.503114,40.688755,NA,142,NA
"852",TRUE,"Road to Hanover",-75.40752029,40.67332342,NA,143,NA
"853",TRUE,"Road to Hanover",-75.389755,40.681782,NA,143,NA
"854",TRUE,"Road to Siegfried",-75.5187662,40.71199233,NA,144,NA
"855",TRUE,"Road to Siegfried",-75.503114,40.688755,NA,144,NA
"856",TRUE,"Road to Keystone Cement",-75.40028426,40.7150495,NA,145,NA
"857",TRUE,"Road to Keystone Cement",-75.39608,40.72673,NA,145,NA
"858",TRUE,"Road to Aluta",-75.32617823,40.75455345,NA,146,NA
"859",TRUE,"Road to Aluta",-75.309929,40.739232,NA,146,NA
"860",TRUE,"Road to Nazareth",-75.32274102,40.73528755,NA,147,NA
"861",TRUE,"Road to Nazareth",-75.313217,40.732517,NA,147,NA
"862",TRUE,"Road to Nazareth",-75.32274102,40.73528755,NA,148,NA
"863",TRUE,"Road to Nazareth",-75.313217,40.732517,NA,148,NA
"864",TRUE,"Road to Butztown",-75.31818145,40.66562472,NA,149,NA
"865",TRUE,"Road to Butztown",-75.293579,40.666584,NA,149,NA
"866",TRUE,"Road to Butztown",-75.31818145,40.66562472,NA,150,NA
"867",TRUE,"Road to Butztown",-75.293579,40.666584,NA,150,NA
"868",TRUE,"Road to Quarry",-75.34935116,40.62260863,NA,151,NA
"869",TRUE,"Road to Quarry",-75.352577,40.611656,NA,151,NA
"870",TRUE,"Road to Hanover",-75.40752029,40.67332342,NA,152,NA
"871",TRUE,"Road to Hanover",-75.389755,40.681782,NA,152,NA
"872",TRUE,"Road to BECA",-75.36588711,40.64557283,NA,153,NA
"873",TRUE,"Road to BECA",-75.370445,40.630493,NA,153,NA
"874",TRUE,"Road to Hanover",-75.40752029,40.67332342,NA,154,NA
"875",TRUE,"Road to Hanover",-75.389755,40.681782,NA,154,NA
"876",TRUE,"Road to Macada",-75.40486498,40.65206982,NA,155,NA
"877",TRUE,"Road to Macada",-75.411073,40.650472,NA,155,NA
"878",TRUE,"Road to Hanover",-75.40752029,40.67332342,NA,156,NA
"879",TRUE,"Road to Hanover",-75.389755,40.681782,NA,156,NA
"880",TRUE,"Road to UPS",-75.36981105,40.67451546,NA,157,NA
"881",TRUE,"Road to UPS",-75.384438,40.662552,NA,157,NA
"882",TRUE,"Road to BECA",-75.36588711,40.64557283,NA,158,NA
"883",TRUE,"Road to BECA",-75.370445,40.630493,NA,158,NA
"884",TRUE,"Road to Quarry",-75.34935116,40.62260863,NA,159,NA
"885",TRUE,"Road to Quarry",-75.352577,40.611656,NA,159,NA
"886",TRUE,"Road to Quarry",-75.34935116,40.62260863,NA,160,NA
"887",TRUE,"Road to Quarry",-75.352577,40.611656,NA,160,NA
"888",TRUE,"Road to East Side",-75.35762546,40.62274718,NA,161,NA
"889",TRUE,"Road to East Side",-75.352577,40.611656,NA,161,NA
"890",TRUE,"Road to Quarry",-75.34935116,40.62260863,NA,162,NA
"891",TRUE,"Road to Quarry",-75.352577,40.611656,NA,162,NA
"892",TRUE,"Road to Stefko",-75.35803964,40.62037817,NA,163,NA
"893",TRUE,"Road to Stefko",-75.352577,40.611656,NA,163,NA
"894",TRUE,"Road to Stefko",-75.35803964,40.62037817,NA,164,NA
"895",TRUE,"Road to Stefko",-75.352577,40.611656,NA,164,NA
"896",TRUE,"Road to Sands",-75.35650686,40.61703962,NA,165,NA
"897",TRUE,"Road to Sands",-75.352577,40.611656,NA,165,NA
"898",TRUE,"Road to Stefko",-75.35803964,40.62037817,NA,166,NA
"899",TRUE,"Road to Stefko",-75.352577,40.611656,NA,166,NA
"900",TRUE,"Road to Heavy Forge",-75.34515209,40.61500245,NA,167,NA
"901",TRUE,"Road to Heavy Forge",-75.352577,40.611656,NA,167,NA
"902",TRUE,"Road to Trumbauersville",-75.35967729,40.40624345,NA,168,NA
"903",TRUE,"Road to Trumbauersville",-75.442438,40.457565,NA,168,NA
"904",TRUE,"Road to Quakertown",-75.36598468,40.44634772,NA,169,NA
"905",TRUE,"Road to Quakertown",-75.387092,40.5025,NA,169,NA
"906",TRUE,"Road to Upper Perk",-75.5145873,40.41253386,NA,170,NA
"907",TRUE,"Road to Upper Perk",-75.550079,40.459835,NA,170,NA
"908",TRUE,"Road to Hosensack",-75.50700393,40.45595192,NA,171,NA
"909",TRUE,"Road to Hosensack",-75.550079,40.459835,NA,171,NA
"910",TRUE,"Road to Quakertown",-75.36598468,40.44634772,NA,172,NA
"911",TRUE,"Road to Quakertown",-75.387092,40.5025,NA,172,NA
"912",TRUE,"Road to Krupps Park",-75.3412775,40.44641249,NA,173,NA
"913",TRUE,"Road to Krupps Park",-75.387092,40.5025,NA,173,NA
"914",TRUE,"Road to Quakertown",-75.36598468,40.44634772,NA,174,NA
"915",TRUE,"Road to Quakertown",-75.387092,40.5025,NA,174,NA
"916",TRUE,"Road to Springfield",-75.34667084,40.49174186,NA,175,NA
"917",TRUE,"Road to Springfield",-75.387092,40.5025,NA,175,NA
"918",TRUE,"Road to Springfield",-75.34667084,40.49174186,NA,176,NA
"919",TRUE,"Road to Springfield",-75.387092,40.5025,NA,176,NA
"920",TRUE,"Road to Coopersburg",-75.3765781,40.51820986,NA,177,NA
"921",TRUE,"Road to Coopersburg",-75.390732,40.526196,NA,177,NA
"922",TRUE,"Road to Coopersburg",-75.3765781,40.51820986,NA,178,NA
"923",TRUE,"Road to Coopersburg",-75.390732,40.526196,NA,178,NA
"924",TRUE,"Road to Hellertown",-75.3435316,40.56534227,NA,179,NA
"925",TRUE,"Road to Hellertown",-75.34053,40.558407,NA,179,NA
"926",TRUE,"Road to Hellertown",-75.3435316,40.56534227,NA,180,NA
"927",TRUE,"Road to Hellertown",-75.34053,40.558407,NA,180,NA
"928",TRUE,"Road to Hickory Hill",-75.37460354,40.58760869,NA,181,NA
"929",TRUE,"Road to Hickory Hill",-75.390442,40.574863,NA,181,NA
"930",TRUE,"Road to Trumbauersville",-75.35967729,40.40624345,NA,182,NA
"931",TRUE,"Road to Trumbauersville",-75.442438,40.457565,NA,182,NA
"932",TRUE,"Road to Spinnerstown",-75.42322542,40.42950567,NA,183,NA
"933",TRUE,"Road to Spinnerstown",-75.442438,40.457565,NA,183,NA
"934",TRUE,"Road to Spinnerstown",-75.42322542,40.42950567,NA,184,NA
"935",TRUE,"Road to Spinnerstown",-75.442438,40.457565,NA,184,NA
"936",TRUE,"Road to Hosensack",-75.50700393,40.45595192,NA,185,NA
"937",TRUE,"Road to Hosensack",-75.550079,40.459835,NA,185,NA
"938",TRUE,"Road to Hosensack",-75.50700393,40.45595192,NA,186,NA
"939",TRUE,"Road to Hosensack",-75.550079,40.459835,NA,186,NA
"940",TRUE,"Road to Lanark",-75.42243965,40.54506248,NA,187,NA
"941",TRUE,"Road to Lanark",-75.423004,40.547237,NA,187,NA
"942",TRUE,"Road to Lanark",-75.42243965,40.54506248,NA,188,NA
"943",TRUE,"Road to Lanark",-75.423004,40.547237,NA,188,NA
"944",TRUE,"Road to Hickory Hill",-75.37460354,40.58760869,NA,189,NA
"945",TRUE,"Road to Hickory Hill",-75.390442,40.574863,NA,189,NA
"946",TRUE,"Road to Hickory Hill",-75.37460354,40.58760869,NA,190,NA
"947",TRUE,"Road to Hickory Hill",-75.390442,40.574863,NA,190,NA
"948",TRUE,"Road to Mountiantop Campus",-75.35985052,40.59944533,NA,191,NA
"949",TRUE,"Road to Mountiantop Campus",-75.352577,40.611656,NA,191,NA
"950",TRUE,"Road to Mountiantop Campus",-75.35985052,40.59944533,NA,192,NA
"951",TRUE,"Road to Mountiantop Campus",-75.352577,40.611656,NA,192,NA
"952",TRUE,"Road to Saucon Gap",-75.3317412,40.61882868,NA,193,NA
"953",TRUE,"Road to Saucon Gap",-75.341179,40.59987,NA,193,NA
"954",TRUE,"Road to Mountiantop Campus",-75.35985052,40.59944533,NA,194,NA
"955",TRUE,"Road to Mountiantop Campus",-75.352577,40.611656,NA,194,NA
"956",TRUE,"Road to Quarry",-75.34935116,40.62260863,NA,195,NA
"957",TRUE,"Road to Quarry",-75.352577,40.611656,NA,195,NA
"958",TRUE,"Road to Hosensack",-75.50700393,40.45595192,NA,196,NA
"959",TRUE,"Road to Hosensack",-75.550079,40.459835,NA,196,NA
"960",TRUE,"Road to Emmaus",-75.49670713,40.52562507,NA,197,NA
"961",TRUE,"Road to Emmaus",-75.508141,40.528275,NA,197,NA
"962",TRUE,"Road to Emmaus",-75.49670713,40.52562507,NA,198,NA
"963",TRUE,"Road to Emmaus",-75.508141,40.528275,NA,198,NA
"964",TRUE,"Road to South Mall",-75.48713551,40.55664043,NA,199,NA
"965",TRUE,"Road to South Mall",-75.489822,40.547527,NA,199,NA
"966",TRUE,"Road to South Mall",-75.48713551,40.55664043,NA,200,NA
"967",TRUE,"Road to South Mall",-75.489822,40.547527,NA,200,NA
"968",TRUE,"Road to Wynnewood",-75.47356299,40.56843745,NA,201,NA
"969",TRUE,"Road to Wynnewood",-75.474594,40.565998,NA,201,NA
"970",TRUE,"Road to Wynnewood",-75.47356299,40.56843745,NA,202,NA
"971",TRUE,"Road to Wynnewood",-75.474594,40.565998,NA,202,NA
"972",TRUE,"Road to Salisbury",-75.43658197,40.58142298,NA,203,NA
"973",TRUE,"Road to Salisbury",-75.454636,40.577827,NA,203,NA
"974",TRUE,"Road to Wynnewood",-75.47356299,40.56843745,NA,204,NA
"975",TRUE,"Road to Wynnewood",-75.474594,40.565998,NA,204,NA
"976",TRUE,"Road to Summit",-75.47270212,40.57579801,NA,205,NA
"977",TRUE,"Road to Summit",-75.474594,40.565998,NA,205,NA
"978",TRUE,"Road to Salisbury",-75.43658197,40.58142298,NA,206,NA
"979",TRUE,"Road to Salisbury",-75.454636,40.577827,NA,206,NA
"980",TRUE,"Road to Fountain Hill",-75.40493347,40.60605923,NA,207,NA
"981",TRUE,"Road to Fountain Hill",-75.411018,40.610935,NA,207,NA
"982",TRUE,"Road to Fountain Hill",-75.40493347,40.60605923,NA,208,NA
"983",TRUE,"Road to Fountain Hill",-75.411018,40.610935,NA,208,NA
"984",TRUE,"Road to Westside",-75.4056165,40.61492336,NA,209,NA
"985",TRUE,"Road to Westside",-75.411018,40.610935,NA,209,NA
"986",TRUE,"Road to Salisbury",-75.43658197,40.58142298,NA,210,NA
"987",TRUE,"Road to Salisbury",-75.454636,40.577827,NA,210,NA
"988",TRUE,"Road to Hickory Hill",-75.37460354,40.58760869,NA,211,NA
"989",TRUE,"Road to Hickory Hill",-75.390442,40.574863,NA,211,NA
"990",TRUE,"Road to Wynnewood",-75.47356299,40.56843745,NA,212,NA
"991",TRUE,"Road to Wynnewood",-75.474594,40.565998,NA,212,NA
"992",TRUE,"Road to Kressler",-75.53098182,40.5629909,NA,213,NA
"993",TRUE,"Road to Kressler",-75.534668,40.570011,NA,213,NA
"994",TRUE,"Road to Kressler",-75.53098182,40.5629909,NA,214,NA
"995",TRUE,"Road to Kressler",-75.534668,40.570011,NA,214,NA
"996",TRUE,"Road to Wescosville",-75.56057264,40.57358515,NA,215,NA
"997",TRUE,"Road to Wescosville",-75.559222,40.579552,NA,215,NA
"998",TRUE,"Road to Wescosville",-75.56057264,40.57358515,NA,216,NA
"999",TRUE,"Road to Wescosville",-75.559222,40.579552,NA,216,NA
"1000",TRUE,"Road to Macungie",-75.53955825,40.51181715,NA,217,NA
"1001",TRUE,"Road to Macungie",-75.541924,40.508648,NA,217,NA
"1002",TRUE,"Road to Macungie",-75.53955825,40.51181715,NA,218,NA
"1003",TRUE,"Road to Macungie",-75.541924,40.508648,NA,218,NA
"1004",TRUE,"Road to Hosensack",-75.50700393,40.45595192,NA,219,NA
"1005",TRUE,"Road to Hosensack",-75.550079,40.459835,NA,219,NA
"1006",TRUE,"Road to Wescosville",-75.56057264,40.57358515,NA,220,NA
"1007",TRUE,"Road to Wescosville",-75.559222,40.579552,NA,220,NA
"1008",TRUE,"Road to Fogelsville",-75.6269608,40.59141526,NA,221,NA
"1009",TRUE,"Road to Fogelsville",-75.626183,40.583275,NA,221,NA
"1010",TRUE,"Road to Fogelsville",-75.6269608,40.59141526,NA,222,NA
"1011",TRUE,"Road to Fogelsville",-75.626183,40.583275,NA,222,NA
"1012",TRUE,"Road to Nestle",-75.62912055,40.56975258,NA,223,NA
"1013",TRUE,"Road to Nestle",-75.629601,40.579044,NA,223,NA
"1014",TRUE,"Road to Nestle",-75.62912055,40.56975258,NA,224,NA
"1015",TRUE,"Road to Nestle",-75.629601,40.579044,NA,224,NA
"1016",TRUE,"Road to Sam Adams",-75.63104116,40.57565193,NA,225,NA
"1017",TRUE,"Road to Sam Adams",-75.629601,40.579044,NA,225,NA
"1018",TRUE,"Road to Fogelsville",-75.6269608,40.59141526,NA,226,NA
"1019",TRUE,"Road to Fogelsville",-75.626183,40.583275,NA,226,NA
"1020",TRUE,"Road to Amcor",-75.60292728,40.57743159,NA,227,NA
"1021",TRUE,"Road to Amcor",-75.594597,40.587646,NA,227,NA
"1022",TRUE,"Road to Amcor",-75.60292728,40.57743159,NA,228,NA
"1023",TRUE,"Road to Amcor",-75.594597,40.587646,NA,228,NA
"1024",TRUE,"Road to Industrial",-75.60240223,40.57448184,NA,229,NA
"1025",TRUE,"Road to Industrial",-75.594597,40.587646,NA,229,NA
"1026",TRUE,"Road to Industrial",-75.60240223,40.57448184,NA,230,NA
"1027",TRUE,"Road to Industrial",-75.594597,40.587646,NA,230,NA
"1028",TRUE,"Road to Breinigsville",-75.64423158,40.55136201,NA,231,NA
"1029",TRUE,"Road to Breinigsville",-75.6446,40.541317,NA,231,NA
"1030",TRUE,"Road to Breinigsville",-75.64423158,40.55136201,NA,232,NA
"1031",TRUE,"Road to Breinigsville",-75.6446,40.541317,NA,232,NA
"1032",TRUE,"Road to Buckeye",-75.6489693,40.54368678,NA,233,NA
"1033",TRUE,"Road to Buckeye",-75.6446,40.541317,NA,233,NA
"1034",TRUE,"Road to Industrial",-75.60240223,40.57448184,NA,234,NA
"1035",TRUE,"Road to Industrial",-75.594597,40.587646,NA,234,NA
"1036",TRUE,"Road to Cetronia",-75.60496644,40.55659703,NA,235,NA
"1037",TRUE,"Road to Cetronia",-75.606415,40.548003,NA,235,NA
"1038",TRUE,"Road to Cetronia",-75.60496644,40.55659703,NA,236,NA
"1039",TRUE,"Road to Cetronia",-75.606415,40.548003,NA,236,NA
"1040",TRUE,"Road to SolarTech",-75.6039022,40.55476904,NA,237,NA
"1041",TRUE,"Road to SolarTech",-75.606415,40.548003,NA,237,NA
"1042",TRUE,"Road to SolarTech",-75.6039022,40.55476904,NA,238,NA
"1043",TRUE,"Road to SolarTech",-75.606415,40.548003,NA,238,NA
"1044",TRUE,"Road to East Texas",-75.5661664,40.54608027,NA,239,NA
"1045",TRUE,"Road to East Texas",-75.551672,40.56713,NA,239,NA
"1046",TRUE,"Road to East Texas",-75.5661664,40.54608027,NA,240,NA
"1047",TRUE,"Road to East Texas",-75.551672,40.56713,NA,240,NA
"1048",TRUE,"Road to Macungie",-75.53955825,40.51181715,NA,241,NA
"1049",TRUE,"Road to Macungie",-75.541924,40.508648,NA,241,NA
"1050",TRUE,"Road to East Texas",-75.5661664,40.54608027,NA,242,NA
"1051",TRUE,"Road to East Texas",-75.551672,40.56713,NA,242,NA
"1052",TRUE,"Road to Mack Trucks",-75.57781228,40.51850361,NA,243,NA
"1053",TRUE,"Road to Mack Trucks",-75.543518,40.509464,NA,243,NA
"1054",TRUE,"Road to Mack Trucks",-75.57781228,40.51850361,NA,244,NA
"1055",TRUE,"Road to Mack Trucks",-75.543518,40.509464,NA,244,NA
"1056",TRUE,"Road to Victaulic",-75.60019017,40.51393902,NA,245,NA
"1057",TRUE,"Road to Victaulic",-75.606415,40.548003,NA,245,NA
"1058",TRUE,"Road to Victaulic",-75.60019017,40.51393902,NA,246,NA
"1059",TRUE,"Road to Victaulic",-75.606415,40.548003,NA,246,NA
"1060",TRUE,"Road to Johnstone",-75.60256027,40.52018604,NA,247,NA
"1061",TRUE,"Road to Johnstone",-75.606415,40.548003,NA,247,NA
"1062",TRUE,"Road to NATNPANR VERIZON PENNSYLVANIA, INC.",-75.4976,40.6874,NA,248,NA
"1063",TRUE,"Road to NATNPANR VERIZON PENNSYLVANIA, INC.",-75.502725,40.68882,NA,248,NA
"1064",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,249,NA
"1065",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,249,NA
"1066",TRUE,"Road to NATNPANR VERIZON PENNSYLVANIA, INC.",-75.4976,40.6874,NA,250,NA
"1067",TRUE,"Road to NATNPANR VERIZON PENNSYLVANIA, INC.",-75.502725,40.68882,NA,250,NA
"1068",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,251,NA
"1069",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,251,NA
"1070",TRUE,"Road to NATNPAAG RCN TELECOM SERVICE OF PENNSYLVANIA, INC.",-75.4361,40.6993,NA,252,NA
"1071",TRUE,"Road to NATNPAAG RCN TELECOM SERVICE OF PENNSYLVANIA, INC.",-75.41848,40.703731,NA,252,NA
"1072",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,253,NA
"1073",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,253,NA
"1074",TRUE,"Road to NATNPAAG RCN TELECOM SERVICE OF PENNSYLVANIA, INC.",-75.4361,40.6993,NA,254,NA
"1075",TRUE,"Road to NATNPAAG RCN TELECOM SERVICE OF PENNSYLVANIA, INC.",-75.41848,40.703731,NA,254,NA
"1076",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,255,NA
"1077",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,255,NA
"1078",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,256,NA
"1079",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,256,NA
"1080",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.6114,40.5867,NA,257,NA
"1081",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.619484,40.580887,NA,257,NA
"1082",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,258,NA
"1083",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,258,NA
"1084",TRUE,"Road to MCNGPAXM VERIZON NORTH INC.-PA (CONTEL)",-75.5581,40.5181,NA,259,NA
"1085",TRUE,"Road to MCNGPAXM VERIZON NORTH INC.-PA (CONTEL)",-75.543518,40.509464,NA,259,NA
"1086",TRUE,"Road to BATHPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.3942,40.7272,NA,260,NA
"1087",TRUE,"Road to BATHPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.393303,40.727161,NA,260,NA
"1088",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,261,NA
"1089",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,261,NA
"1090",TRUE,"Road to BATHPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.3942,40.7272,NA,262,NA
"1091",TRUE,"Road to BATHPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.393303,40.727161,NA,262,NA
"1092",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,263,NA
"1093",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,263,NA
"1094",TRUE,"Road to BATHPABT VERIZON PENNSYLVANIA, INC.",-75.3893,40.7245,NA,264,NA
"1095",TRUE,"Road to BATHPABT VERIZON PENNSYLVANIA, INC.",-75.393303,40.727161,NA,264,NA
"1096",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,265,NA
"1097",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,265,NA
"1098",TRUE,"Road to BATHPABT VERIZON PENNSYLVANIA, INC.",-75.3893,40.7245,NA,266,NA
"1099",TRUE,"Road to BATHPABT VERIZON PENNSYLVANIA, INC.",-75.393303,40.727161,NA,266,NA
"1100",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,267,NA
"1101",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,267,NA
"1102",TRUE,"Road to BHLHPA08 SERVICE ELECTRIC TELEPHONE, INC.",-75.4219,40.6521,NA,268,NA
"1103",TRUE,"Road to BHLHPA08 SERVICE ELECTRIC TELEPHONE, INC.",-75.415436,40.648689,NA,268,NA
"1104",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,269,NA
"1105",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,269,NA
"1106",TRUE,"Road to BHLHPA08 SERVICE ELECTRIC TELEPHONE, INC.",-75.4219,40.6521,NA,270,NA
"1107",TRUE,"Road to BHLHPA08 SERVICE ELECTRIC TELEPHONE, INC.",-75.415436,40.648689,NA,270,NA
"1108",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,271,NA
"1109",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,271,NA
"1110",TRUE,"Road to HVTPPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.3988,40.6451,NA,272,NA
"1111",TRUE,"Road to HVTPPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.411073,40.650472,NA,272,NA
"1112",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,273,NA
"1113",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,273,NA
"1114",TRUE,"Road to HVTPPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.3988,40.6451,NA,274,NA
"1115",TRUE,"Road to HVTPPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.411073,40.650472,NA,274,NA
"1116",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,275,NA
"1117",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,275,NA
"1118",TRUE,"Road to BHLBPABE VERIZON PENNSYLVANIA, INC.",-75.3766,40.6216,NA,276,NA
"1119",TRUE,"Road to BHLBPABE VERIZON PENNSYLVANIA, INC.",-75.374939,40.620804,NA,276,NA
"1120",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,277,NA
"1121",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,277,NA
"1122",TRUE,"Road to BHLBPABE VERIZON PENNSYLVANIA, INC.",-75.3766,40.6216,NA,278,NA
"1123",TRUE,"Road to BHLBPABE VERIZON PENNSYLVANIA, INC.",-75.374939,40.620804,NA,278,NA
"1124",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,279,NA
"1125",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,279,NA
"1126",TRUE,"Road to NZRTPANA VERIZON PENNSYLVANIA, INC.",-75.3062,40.741,NA,280,NA
"1127",TRUE,"Road to NZRTPANA VERIZON PENNSYLVANIA, INC.",-75.309929,40.739232,NA,280,NA
"1128",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.6114,40.5867,NA,281,NA
"1129",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.619484,40.580887,NA,281,NA
"1130",TRUE,"Road to NZRTPANA VERIZON PENNSYLVANIA, INC.",-75.3062,40.741,NA,282,NA
"1131",TRUE,"Road to NZRTPANA VERIZON PENNSYLVANIA, INC.",-75.309929,40.739232,NA,282,NA
"1132",TRUE,"Road to MCNGPAXM VERIZON NORTH INC.-PA (CONTEL)",-75.5581,40.5181,NA,283,NA
"1133",TRUE,"Road to MCNGPAXM VERIZON NORTH INC.-PA (CONTEL)",-75.543518,40.509464,NA,283,NA
"1134",TRUE,"Road to FRKSPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.2193,40.7063,NA,284,NA
"1135",TRUE,"Road to FRKSPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.218704,40.712788,NA,284,NA
"1136",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.6114,40.5867,NA,285,NA
"1137",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.619484,40.580887,NA,285,NA
"1138",TRUE,"Road to FRKSPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.2193,40.7063,NA,286,NA
"1139",TRUE,"Road to FRKSPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.218704,40.712788,NA,286,NA
"1140",TRUE,"Road to SLTTPAES VERIZON PENNSYLVANIA, INC.",-75.6112,40.75,NA,287,NA
"1141",TRUE,"Road to SLTTPAES VERIZON PENNSYLVANIA, INC.",-75.606613,40.752579,NA,287,NA
"1142",TRUE,"Road to ESTNPAEA VERIZON PENNSYLVANIA, INC.",-75.2099,40.6936,NA,288,NA
"1143",TRUE,"Road to ESTNPAEA VERIZON PENNSYLVANIA, INC.",-75.20977,40.694108,NA,288,NA
"1144",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.6114,40.5867,NA,289,NA
"1145",TRUE,"Road to ALTWPACY CHOICE ONE COMMUNICATIONS, INC.",-75.619484,40.580887,NA,289,NA
"1146",TRUE,"Road to ESTNPAEA VERIZON PENNSYLVANIA, INC.",-75.2099,40.6936,NA,290,NA
"1147",TRUE,"Road to ESTNPAEA VERIZON PENNSYLVANIA, INC.",-75.20977,40.694108,NA,290,NA
"1148",TRUE,"Road to SLTTPAES VERIZON PENNSYLVANIA, INC.",-75.6112,40.75,NA,291,NA
"1149",TRUE,"Road to SLTTPAES VERIZON PENNSYLVANIA, INC.",-75.606613,40.752579,NA,291,NA
"1150",TRUE,"Road to HLTWPAHE VERIZON PENNSYLVANIA, INC.",-75.3385,40.5837,NA,292,NA
"1151",TRUE,"Road to HLTWPAHE VERIZON PENNSYLVANIA, INC.",-75.34053,40.594109,NA,292,NA
"1152",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,293,NA
"1153",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,293,NA
"1154",TRUE,"Road to HLTWPAHE VERIZON PENNSYLVANIA, INC.",-75.3385,40.5837,NA,294,NA
"1155",TRUE,"Road to HLTWPAHE VERIZON PENNSYLVANIA, INC.",-75.34053,40.594109,NA,294,NA
